id	date	type	header	text
1860-11-02_article_62	1860-11-02	article	NO HEADER	";;; ""Let her Rip."";;; --Capt. Kilmer, of the ship Othello, tells a good story of the time when he was going to California with a gentleman crew, at the time of the gold fever.;;; It appears that his crew was composed mostly of students from some college in the interior of New York — all intelligent young men, and of wealthy families, and treated very kindly by the captain and his officers.;;; While off Cape Horn, on her passage out, the ship encountered a very heavy gale, accompanied by hail and snow; and after lying to for many hours under nothing but close-reefed main top-sail, it became necessary to take in even that sail.--All the  ""boys"" were safely stowed below in the forecastle, when the mate went forward and sung out, ""Come on deck, all of you, and furl this main-topsail."" Surprised, after the lapse of a few minutes, in not seeing the crew come up, the mate again went forward and said, ""If you don't come on deck soon the top-sail will blow away.""  ""All right, Mr. Sherman,"" was the reply, ""please tell the Captain that we have concluded to let the topsail blow away, and we'll pay for it."";;; "
1860-11-02_article_63	1860-11-02	article	NO HEADER	;;; Speech of Mr. Crittenden.;;; --A dispatch dated St. Louis, Oct. 30th, states that Senator Crittenden addressed a large audience, composed of men of all parties, at the Court-House, last night.;;; He eulogized Douglas as a national man, a statesman, and for his course in opposition to Lecompton, and urged the Union men of all parties to vote for Mr. Bell as the only candidate whose success would give peace to the country.;;; He could see no remedy whatever in dissolving the Union or seceding from it, though the Republican party may elect their President.;;; We can out-vote them in the National Legislature, and prevent harm from being done.;;; The South can find constitutional safety in the Union, and preserve that greatest of blessings for this country. --He concluded by saying that it would be his prayer that this Union may last beyond any calculation.;;; 
1860-11-02_article_64	1860-11-02	article	NO HEADER	;;; The Secretary of War has given General Marney leave of absence for a year  Europe.;;; 
1860-11-02_article_65	1860-11-02	article	NO HEADER	";;; The Maelstrom.;;; --The following passage from a letter from Norway, published in the Boston Transcript, is interesting to those whose ideas have heretofore vacillated between a belief in its terrors, as depicted by representations of large vessels just disappearing beneath the raging waters, and the frequently circulated modern statement of its fabulousness:;;; ""The far-famed Maelstrom is found between two of the Southern islands of the Lofoden group; and from one of these islands it is named the 'Mosken-stream,' or, in Norwegian, the 'Mosken-stream.' Its violence greatly depends on the direction and strength of the wind, as well as on the tides, and the moon's influence thereupon.;;; It is said to be most violent with gales of westerly winds, and on the full and change of the moon.;;; Sometimes a small boat can pass right across it without danger; at other times it would be dangerous for even a large steamer to approach it. Not that she would be swallowed up and whirled down to the mermaids, but that she would probably be turned round, lose her steering, and be dashed against the surrounding rocks."";;; "
1860-11-02_article_66	1860-11-02	article	NO HEADER	;;; Manures purchased annually in England.;;; --Prof. Anderson gives the following estimate of the amount expended annually by the farmers of Great Britain for artificial manures:;;; Guano$12,500,000;;; Nitrate of Soda1,125,000;;; Bones1,200,000;;; Super phosphates2,100,000;;; Coprolites1,875,000;;; Sulphate of Ammonia750,000;;; Other Articles500,000;;; Total$20,950,000;;; This expenditure, coupled with improved methods of tillage, accounts for the fact that the average product of wheat in England has been raised from 8 or 9 bushels to nearly 30 bushels per acre.;;; 
1860-11-02_article_67	1860-11-02	article	NO HEADER	;;; Narrow escape.;;; --The mail train of the Virginia and Tennessee Railroad, which is detained by the washing away of the bridges some distance above Newbern, made a very narrow escape from serious damage Monday night. The train had crossed a bridge, against which the swollen stream was fiercely rushing, and proceeded about half a mile, when another was reached, which it was deemed prudent to examine before attempting to pass.;;; While the conductor was engaged in the examination, the engineer, who remained on the engine, felt it sinking beneath him, and, with remarkable presence of mind, commenced to back his train.;;; Scarcely had he removed from the spot, when the embankment was swept away.;;; A moment's delay, and all on board would probably have met a fearful death.--The train was backed until the first bridge was reached, and that, too, was found to be gone.-- Lynchburg (Va.) Republican.;;; 
1860-11-02_article_68	1860-11-02	article	NO HEADER	;;; Departure of Missionaries.;;; --A scene of unusual interest took place on Commercial wharf this morning, on the occasion of the departure of two bands of Missionaries, on the fine ship Sea King, for Madras and Calcutta.;;; For the Ceylon Mission, under the care of the American Board, there were Nathan Ward, M. D., and wife, Rev. John C. Smith and wife, Rev. J. A. Bates; and for the Methodist Mission in India, under the patronage of the Methodist Episcopal Church, Rev. Mr. Jackson and wife, Rev. Mr. Hauser.;;; A very large congregation of their friends, and others interested in the missions, assembled to see them off. Religious services were held on board, which were conducted by Bishop Baker.;;; After the ship left the wharf the audience on shore joined in singing the missionary hymn.-- Boston Journal,30th.;;; 
1860-11-02_article_69	1860-11-02	article	NO HEADER	";;; Musical.;;; --Leopold de Meyer, the pianist, recently performed at a concert in Bath.;;; Louis Michal is pronounced by the Swedish critics the legitimate successor of Jenny Lind, and little, if any, inferior to the ""Nightingale."";;; A new opera by Mozart is certainly an unexpected novelty.;;; Julius Andre, of Offenbach, has published the piano score of a work called ""L'Ocadel Cairo""--(The Goose of Cairo)--which he claims is by Mozart, and has recently been discovered.;;; Wagner, Meyerbeer, Litolff, Herz and William Vincent Wallace, met a few weeks ago at Wisbaden.;;; "
1860-11-02_article_70	1860-11-02	article	NO HEADER	;;; The French crown diamonds.;;; --During the recent journey of the French Emperor, some of the finest diamonds of the crown were more than once worn, the value of the whole collection being 20,908,260f. The first inventory was made in 1810, by order of Napoleon II., and another was taken under Louis XVIII., on his return from Ghent, to which place his majesty had caused them to be conveyed.;;; On the latter occasion all the precious stones being removed from the settings were found to be 16,312 in number, to weigh 18,752 carats, and to be of the value mentioned above.;;; An inventory recently made shows the number, weight and value to be unchanged.;;; 
1860-11-02_article_71	1860-11-02	article	NO HEADER	;;; Severe storm on the Plains.;;; --By the Pony express we have advices from Julesburg, 450 miles from St. Joseph, of one of the most severe storms that was ever known on the Plains.;;; On the 26th it blew a hurricane, accompanied by hail, until three o'clock P. M., when a heavy snow storm set in. The weather is rapidly growing cold.;;; Emigrant trains line that station on every side, their cattle suffering more than in mid winter.;;; It was thought that the emigrants above and below Julesburg would also suffer severely and great loss ensue.;;; The pony was detained five hours in consequence.;;; 
1860-11-02_article_72	1860-11-02	article	NO HEADER	;;; An Emperor in a basket.;;; --The Emperor of Brazil has taken a tour of personal inspection, to observe the progress of the international improvements of his empire.;;; Visiting the Don Pedro Railroad, he rode through one of the tunnels and descended several shafts.;;; In one basket sat the Emperor, and in the other Major Ellison, who was selected from the suite for this perilous honor because he was nearest the Emperor's size and weight.--The result of the exploration was that the contractors were allowed an extension of time, the granite cuttings being exceedingly difficult.;;; 
1860-11-02_article_73	1860-11-02	article	NO HEADER	;;; New Market races;;; --Second Day.--The sport at New Market, Wednesday, was favored with fine weather, but owing to the rain of Tuesday, the track was very heavy.;;; There were four entries for the Bollingbrook Hotel Purse of $200, two mile heats--Mr. Belcher's John L., Mr. Beazley's Frank Hicks, Mr. McDaniel's Gov. Wickliffe, and Mr. Hall's Great Eastern.;;; Two heats were run, and were won by John L, Frank Hicks, Wickliffe and Great Eastern following respectively, and in the same position in both heats.;;; The time of each heat was also identical, being four minutes exactly.;;; 
1860-11-02_article_74	1860-11-02	article	NO HEADER	";;; To Drive away rats.;;; --A correspondent of the Gardeners' Monthly says:""I tried the effect of introducing into the entrance of their numerous holes, runs, or hiding places, small portions of chloride of lime, or bleaching powder, wrapped in calico and stuffed into the entrance holes, and thrown loose by spoonfuls into the drain from the house.;;; This drove the rats away for a twelvemonth, when they returned to it. They were treated in the same manner, with like effect.;;; The cure was most complete.;;; I presume it was the chlorine gas, which did not agree with their old factories."";;; "
1860-11-02_article_75	1860-11-02	article	NO HEADER	";;; Heathenism and civilization.;;; --The New Orleans papers report the descent of the police on a regular African ""incantation. "" Half a dozen naked African women were dancing around a chaldron in which a snake was boiling.;;; The object of the ""voudouk rites"" was to deliver a man from the city prison.;;; The ""witches"" were taken to the lockup.;;; The reporter's account of the affair strikes one as very comical — the dense heathenism of Central Africa being thus ""shown up"" by that last product of civilization, a newspaper reporter.;;; "
